closingPrices  SMA12          SMA26          EMA12          EMA26          MOM25          TBR24          VOL29          EMASignal      TBRSignal      VOLSignal      MOMSignal      
608.6          627.908333     616.576923     621.022643     616.539938     25.38          -0.055643      0.035602       1.0            2.0            1.0            1.0            
599.22         625.7475       617.425769     617.66839      615.25698      18.76          -0.070198      0.033765       1.0            2.0            1.0            1.0            
609.7          623.219167     618.041154     616.442484     614.845352     30.35          -0.053937      0.032764       1.0            2.0            1.0            1.0            
612.46         621.564167     619.165769     615.829794     614.668659     28.14          -0.049654      0.03161        1.0            2.0            1.0            1.0            
615.22         619.679167     620.439231     615.73598      614.709499     21.52          -0.045371      0.030316       1.0            2.0            1.0            1.0            
618.53         617.334167     621.627692     616.165829     614.992499     14.9           -0.040235      0.028519       1.0            2.0            1.0            1.0            
610.25         615.173333     622.582692     615.255701     614.641203     -4.97          -0.053083      0.026119       1.0            2.0            1.0            2.0            
601.42         613.38         622.837308     613.127132     613.661855     -16.56         -0.066785      0.023321       2.0            2.0            1.0            2.0            
602.53         611.77         622.306538     611.496804     612.837273     -15.45         -0.065062      0.021432       2.0            2.0            1.0            2.0            
604.73         611.31         621.712308     610.455757     612.236734     -19.87         -0.061649      0.020576       2.0            2.0            1.0            2.0            
608.05         610.665833     621.202692     610.085641     611.926606     -26.48         -0.056497      0.020495       2.0            2.0            1.0            2.0            
618.53         609.516667     620.566154     611.384773     612.415746     -19.86         -0.040235      0.020784       2.0            2.0            1.0            2.0            
618.53         609.103333     619.950769     612.484039     612.868654     -17.66         -0.040235      0.020778       2.0            2.0            1.0            2.0            
627.36         609.930833     619.186923     614.772648     613.942087     -7.17          -0.026534      0.020771       1.0            2.0            1.0            2.0            
642.25         612.275833     618.847308     618.999933     616.038969     12.69          -0.003429      0.020832       1.0            1.0            1.0            1.0            
640.05         614.988333     619.144231     622.238405     617.817564     10.49          -0.006843      0.021399       1.0            1.0            1.0            1.0            
645.57         617.2875       619.547692     625.827881     619.8733       10.49          0.001722       0.021523       1.0            1.0            1.0            1.0            
646.67         619.816667     620.163462     629.034361     621.858241     3.31           0.001704       0.022267       1.0            1.0            1.0            1.0            
643.36         622.161667     620.609231     631.238305     623.450964     -1.1           -0.005119      0.023162       1.0            1.0            1.0            2.0            
647.77         624.920833     620.609231     633.781643     625.252374     16.0           0.001701       0.023902       1.0            1.0            1.0            1.0            
646.12         628.783333     620.736538     635.679852     626.798124     25.38          -0.002547      0.024949       1.0            1.0            1.0            1.0            
651.08         632.415833     621.288462     638.049106     628.596781     43.03          0.00511        0.025615       1.0            1.0            1.0            1.0            
647.77         636.278333     622.455385     639.544628     630.017019     35.31          -0.005084      0.026235       1.0            1.0            1.0            1.0            
644.46         639.588333     623.983077     640.300839     631.086869     22.62          -0.010168      0.026482       1.0            1.0            1.0            1.0            
639.5          641.749167     625.213846     640.177633     631.710064     16.01          -0.017786      0.027064       1.0            1.0            1.0            1.0            
643.91         643.496667     625.893077     640.751843     632.613763     35.31          -0.011012      0.027387       1.0            1.0            1.0            1.0            
646.67         644.875833     626.678462     641.662329     633.654966     47.45          -0.006773      0.027413       1.0            1.0            1.0            1.0            
654.95         645.244167     628.142692     643.706586     635.232376     45.25          0.005944       0.027695       1.0            1.0            1.0            1.0            
654.95         646.485833     630.286154     645.436342     636.692941     42.49          0.0            0.028746       1.0            1.0            1.0            1.0            
659.08         647.2675       632.026538     647.535366     638.351242     43.86          0.006306       0.029676       1.0            1.0            1.0            1.0            
667.08         648.301667     633.819615     650.542233     640.479298     48.55          0.012138       0.030129       1.0            1.0            1.0            1.0            
670.4          650.278333     635.814231     653.597274     642.695646     60.15          0.004977       0.030196       1.0            1.0            1.0            1.0            
670.4          652.164167     637.809231     656.182309     644.74782      68.98          0.0            0.031047       1.0            1.0            1.0            1.0            
670.4          654.1875       640.122692     658.369646     646.647981     67.87          0.0            0.031725       1.0            1.0            1.0            1.0            
669.29         655.7975       642.775769     660.0497       648.325168     64.56          -0.001656      0.032267       1.0            1.0            1.0            1.0            
663.77         657.590833     645.343462     660.622054     649.46923      55.72          -0.00989       0.032657       1.0            1.0            1.0            1.0            
663.77         659.2          647.614231     661.106353     650.528546     45.24          -0.00989       0.031863       1.0            1.0            1.0            1.0            
663.77         661.2225       649.757308     661.516145     651.509394     45.24          -0.00989       0.029833       1.0            1.0            1.0            1.0            
661.57         662.8775       651.497308     661.52443      652.254624     34.21          -0.013171      0.027436       1.0            1.0            1.0            1.0            
658.81         664.119167     653.152692     661.106825     652.740207     16.56          -0.017288      0.024656       1.0            1.0            1.0            1.0            
664.88         664.440833     654.362308     661.687313     653.639451     24.83          -0.008234      0.021612       1.0            1.0            1.0            1.0            
669.84         665.268333     655.232692     662.941573     654.839492     24.27          -8.35E-4       0.019731       1.0            1.0            2.0            1.0            
661.02         666.165        656.378462     662.645946     655.297307     14.35          -0.013992      0.017627       1.0            1.0            2.0            1.0            
648.88         665.66         656.972692     660.528108     654.821951     5.52           -0.0321        0.015865       1.0            2.0            2.0            1.0            
643.36         663.866667     657.057692     657.886861     653.972918     -4.41          -0.040334      0.015519       1.0            2.0            2.0            2.0            
641.15         661.613333     657.057692     655.311959     653.023072     -4.97          -0.043631      0.015274       1.0            2.0            2.0            2.0            
642.81         659.175833     656.803077     653.388581     652.266548     -8.27          -0.041155      0.015563       1.0            2.0            2.0            2.0            
648.32         656.969167     656.675769     652.608799     651.974211     0.55           -0.032936      0.015781       1.0            2.0            2.0            1.0            
659.91         655.681667     656.569615     653.732061     652.562047     15.45          -0.015647      0.015528       1.0            1.0            2.0            1.0            
666.53         655.36         657.036538     655.700975     653.59671      27.03          -0.005773      0.015386       1.0            1.0            2.0            1.0            
661.02         655.59         657.885385     656.519287     654.146583     17.11          -0.013992      0.015353       1.0            1.0            2.0            1.0            
656.6          655.544167     658.713077     656.531704     654.328318     9.93           -0.020585      0.015295       1.0            2.0            2.0            1.0            
658.26         655.36         659.201154     656.797596     654.619554     3.31           -0.018109      0.015049       1.0            1.0            2.0            1.0            
654.95         654.808333     659.646923     656.51335      654.644031     0.0            -0.023046      0.014565       1.0            2.0            2.0            0.0            
658.26         653.5675       659.646923     656.782065     654.911881     -0.82          -0.018109      0.013593       1.0            1.0            2.0            2.0            
658.81         653.3375       659.774231     657.094055     655.200631     -8.27          -0.017288      0.012924       1.0            1.0            2.0            2.0            
661.02         654.165        659.763846     657.698047     655.631695     -9.38          -0.013992      0.012425       1.0            1.0            2.0            2.0            
670.95         655.636667     659.530769     659.736809     656.766384     0.55           8.2E-4         0.012362       1.0            1.0            2.0            1.0            
672.05         658.12         659.551923     661.631146     657.898504     1.65           0.001639       0.012661       1.0            1.0            2.0            1.0            
682.53         660.556667     659.615385     664.846354     659.723059     13.24          0.015594       0.013065       1.0            1.0            2.0            1.0            
677.02         663.4075       660.081923     666.719223     661.004314     13.25          -0.008073      0.014295       1.0            1.0            2.0            1.0            
680.33         664.833333     660.379231     668.813189     662.435846     16.56          -0.003223      0.014738       1.0            1.0            2.0            1.0            
672.05         665.983333     661.016154     669.31116      663.148006     8.28           -0.015355      0.015446       1.0            1.0            2.0            1.0            
675.36         666.9025       661.334615     670.241751     664.052598     13.79          -0.010505      0.015524       1.0            1.0            2.0            1.0            
680.33         668.465833     661.780385     671.793789     665.258331     21.52          -0.003223      0.015838       1.0            1.0            2.0            1.0            
677.02         670.305        662.501923     672.597821     666.129566     12.14          -0.008073      0.016608       1.0            1.0            2.0            1.0            
671.5          672.144167     663.202308     672.428925     666.527376     1.66           -0.01616       0.017067       1.0            1.0            2.0            1.0            
669.84         673.2475       663.456923     672.030629     666.772756     8.82           -0.018593      0.017219       1.0            1.0            2.0            1.0            
668.74         674.166667     663.456923     671.524378     666.918478     19.86          -0.020204      0.017297       1.0            2.0            2.0            1.0            
675.36         674.81         663.753846     672.114474     667.543776     32.0           -0.010505      0.01729        1.0            1.0            2.0            1.0            
676.46         675.1775       664.772308     672.783016     668.204237     35.31          -0.008893      0.017564       1.0            1.0            2.0            1.0            
665.43         675.545        666.045385     671.651783     667.998738     22.62          -0.025054      0.017814       1.0            2.0            2.0            1.0            
661.57         674.12         666.979231     670.100739     667.522535     13.25          -0.030709      0.017784       1.0            2.0            2.0            1.0            
641.15         672.8325       667.700769     665.646779     665.569014     -18.76         -0.060627      0.017227       1.0            2.0            2.0            2.0            
634.53         669.5675       667.425        660.859582     663.269828     -32.0          -0.070327      0.017455       2.0            2.0            2.0            2.0            
619.08         666.440833     666.448846     654.431954     659.996507     -41.94         -0.092963      0.018244       2.0            2.0            2.0            2.0            
623.49         661.750833     664.623846     649.671653     657.292321     -33.11         -0.086502      0.021396       2.0            2.0            1.0            2.0            
633.98         657.014167     663.180385     647.257553     655.565482     -24.28         -0.071132      0.023803       2.0            2.0            1.0            2.0            
618.53         653.4275       662.310385     642.837929     652.822113     -36.42         -0.093769      0.025143       2.0            2.0            1.0            2.0            
614.11         649.013333     660.782308     638.418248     649.954549     -44.15         -0.100245      0.0279         2.0            2.0            1.0            2.0            
614.11         644.369167     659.211538     634.678518     647.299397     -44.7          -0.100245      0.030782       2.0            2.0            1.0            2.0            
610.25         639.816667     657.513462     630.920284     644.554997     -50.77         -0.1059        0.033267       2.0            2.0            1.0            2.0            
617.43         634.390833     655.645769     628.844856     642.545738     -53.52         -0.09538       0.035842       2.0            2.0            1.0            2.0            
611.36         629.471667     653.969231     626.154878     640.235683     -60.69         -0.104274      0.037476       2.0            2.0            1.0            2.0            
600.6          624.965833     651.677308     622.223358     637.299706     -81.93         -0.117193      0.039432       2.0            2.0            1.0            2.0            
601.42         619.885        648.929231     619.022841     634.64195      -75.6          -0.115988      0.042129       2.0            2.0            1.0            2.0            
597.01         616.574167     645.809615     615.63625      631.854398     -83.32         -0.12247       0.044365       2.0            2.0            1.0            2.0            
601.98         613.4475       642.732308     613.535288     629.64148      -70.07         -0.115165      0.046365       2.0            2.0            1.0            2.0            
598.67         612.0225       639.718846     611.248321     627.347296     -76.69         -0.12003       0.04754        2.0            2.0            1.0            2.0            
593.15         609.954167     636.896538     608.463964     624.814163     -87.18         -0.123881      0.048024       2.0            2.0            1.0            2.0            
596.46         606.551667     633.734615     606.6172       622.713855     -80.56         -0.118263      0.048894       2.0            2.0            1.0            2.0            
583.77         604.7125       630.508846     603.102246     619.829125     -87.73         -0.137022      0.048861       2.0            2.0            1.0            2.0            
582.66         602.184167     626.922308     599.957285     617.075856     -87.18         -0.138663      0.049984       2.0            2.0            1.0            2.0            
588.18         599.563333     623.505385     598.145395     614.935422     -80.56         -0.130503      0.050488       2.0            2.0            1.0            2.0            
581.01         597.724167     620.364615     595.50918      612.422428     -94.35         -0.141102      0.049632       2.0            2.0            1.0            2.0            
576.59         594.689167     616.990385     592.598537     609.768174     -99.87         -0.133508      0.049053       2.0            2.0            1.0            2.0            
577.7          591.791667     613.191538     590.306454     607.392754     -87.73         -0.126774      0.048754       2.0            2.0            1.0            2.0            
564.46         589.883333     609.393077     586.330076     604.21255      -97.11         -0.119613      0.047942       2.0            2.0            1.0            2.0            
567.22         586.803333     605.509615     583.390064     601.472361     -73.93         -0.106079      0.04775        2.0            2.0            1.0            2.0            
561.15         584.320833     601.880769     579.968516     598.485519     -73.38         -0.114877      0.045741       2.0            2.0            1.0            2.0            
558.94         580.918333     598.803846     576.73336      595.556221     -60.14         -0.118363      0.043092       2.0            2.0            1.0            2.0            
558.94         577.6075       595.896538     573.99592      592.843908     -64.55         -0.118363      0.041119       2.0            2.0            1.0            2.0            
558.94         574.756667     593.583462     571.679625     590.332507     -75.04         -0.096341      0.038644       2.0            2.0            1.0            2.0            
563.9          571.63         591.100769     570.48276      588.374544     -54.63         -0.086698      0.038004       2.0            2.0            1.0            2.0            
564.46         569.974167     588.405385     569.556182     586.603096     -49.65         -0.085791      0.037099       2.0            2.0            1.0            2.0            
562.8          568.4575       586.325769     568.516769     584.839904     -51.31         -0.08848       0.037149       2.0            2.0            1.0            2.0            
563.35         566.3425       584.352308     567.721881     583.248059     -46.9          -0.087589      0.036655       2.0            2.0            1.0            2.0            
567.22         564.870833     582.4          567.644669     582.060795     -50.21         -0.0722        0.034495       2.0            2.0            1.0            2.0            
577.15         564.09         580.745        569.107028     581.697032     -34.21         -0.041247      0.03339        2.0            2.0            1.0            2.0            
580.46         564.044167     579.195769     570.853639     581.6054       -20.14         -0.035749      0.032066       2.0            2.0            1.0            2.0            
580.46         565.3775       578.007308     572.331541     581.520556     -20.96         -0.035749      0.030478       2.0            2.0            1.0            2.0            
592.04         566.480833     577.232692     575.363612     582.299774     -4.97          -0.016512      0.029076       2.0            1.0            1.0            2.0            
583.77         569.055        576.871923     576.656902     582.40868      -18.21         -0.024889      0.026832       2.0            2.0            1.0            2.0            
575.49         571.124167     576.362692     576.477379     581.896185     -23.18         -0.035157      0.024865       2.0            2.0            1.0            2.0            
581.01         572.503333     575.343846     577.174705     581.830542     -12.14         -0.025903      0.023871       2.0            2.0            1.0            2.0            
582.39         574.3425       574.664615     577.977058     581.871983     -14.07         -0.0163        0.022661       2.0            1.0            1.0            2.0            
597.01         575.883333     574.250769     580.905203     582.993318     13.24          0.008395       0.021812       2.0            1.0            1.0            1.0            
593.15         578.595833     574.271923     582.789018     583.745665     10.49          -0.006466      0.021271       2.0            1.0            1.0            1.0            
601.42         581.125        574.632692     585.655323     585.054875     13.24          0.007387       0.020747       1.0            1.0            1.0            1.0            
601.98         584.2975       575.354231     588.166812     586.308588     20.97          9.31E-4        0.02158        1.0            1.0            1.0            1.0            
596.46         587.194167     575.885        589.442687     587.060544     19.87          -0.00917       0.022161       1.0            1.0            1.0            1.0            
591.77         588.803333     576.479231     589.800735     587.409393     14.07          -0.016961      0.022907       1.0            1.0            1.0            1.0            
591.77         589.745833     577.063077     590.103699     587.732401     27.31          -0.016961      0.023294       1.0            1.0            1.0            1.0            
588.73         590.688333     577.604231     589.892361     587.806297     21.51          -0.022011      0.023485       1.0            2.0            1.0            1.0            
578.8          590.4125       578.537692     588.185844     587.139164     17.65          -0.038506      0.023712       1.0            2.0            1.0            1.0            
588.18         589.998333     578.983077     588.184945     587.216263     29.24          -0.022924      0.023706       1.0            2.0            1.0            1.0            
592.6          591.055833     580.022692     588.864184     587.615058     33.66          -0.015582      0.023906       1.0            1.0            1.0            1.0            
592.6          592.021667     581.317308     589.438925     587.984313     33.66          -0.015582      0.023824       1.0            1.0            1.0            1.0            
593.7          592.8725       582.611923     590.094475     588.407697     29.8           -0.013755      0.0238         1.0            1.0            1.0            1.0            
592.6          592.596667     583.948846     590.47994      588.718238     28.14          -0.015582      0.023277       1.0            1.0            1.0            1.0            
595.91         592.550833     585.052692     591.315334     589.250961     33.11          -0.010083      0.022303       1.0            1.0            1.0            1.0            
564.46         592.091667     586.262308     587.183744     587.414594     1.11           -0.062328      0.021269       2.0            2.0            1.0            1.0            
563.9          588.965        586.326154     583.60163      585.672772     -3.32          -0.063258      0.020671       2.0            2.0            1.0            2.0            
560.04         586.251667     586.347308     579.976764     583.774048     -17.11         -0.06967       0.020671       2.0            2.0            1.0            2.0            
552.87         583.6075       586.071154     575.806493     581.484859     -27.59         -0.081581      0.02114        2.0            2.0            1.0            2.0            
561.15         580.365833     585.137308     573.551648     579.978573     -19.31         -0.067826      0.022347       2.0            2.0            1.0            2.0            
557.28         578.0675       584.394615     571.048318     578.297197     -34.76         -0.074255      0.02256        2.0            2.0            1.0            2.0            
552.32         576.274167     583.503077     568.167038     576.37296      -31.45         -0.082494      0.023492       2.0            2.0            1.0            2.0            
551.77         573.285833     581.975385     565.644417     574.550519     -23.72         -0.083408      0.025377       2.0            2.0            1.0            2.0            
545.7          569.883333     580.744615     562.576045     572.413444     -35.31         -0.093491      0.027159       2.0            2.0            1.0            2.0            
549.01         565.975        579.598846     560.488961     570.679856     -33.38         -0.087993      0.029423       2.0            2.0            1.0            2.0            
553.42         562.250833     578.368077     559.401429     569.401348     -43.59         -0.080667      0.030787       2.0            2.0            1.0            2.0            
553.42         558.985833     577.253846     558.481209     568.217544     -39.73         -0.080667      0.031788       2.0            2.0            1.0            2.0            
557.28         555.445        575.577308     558.296408     567.407356     -44.14         -0.074255      0.032727       2.0            2.0            1.0            2.0            
549.01         554.846667     574.197692     556.86773      566.044589     -52.97         -0.079553      0.03331        2.0            2.0            1.0            2.0            
553.97         553.605833     572.181923     556.421925     565.150175     -42.49         -0.07038       0.034369       2.0            2.0            1.0            2.0            
550.11         553.1          570.335385     555.45086      564.036088     -41.66         -0.076857      0.034266       2.0            2.0            1.0            2.0            
537.97         552.87         568.552692     552.761497     562.105267     -53.8          -0.097229      0.034475       2.0            2.0            1.0            2.0            
545.14         550.938333     566.483462     551.588959     560.848581     -43.59         -0.085197      0.034804       2.0            2.0            1.0            2.0            
556.18         549.926667     564.69         552.295273     560.50276      -22.62         -0.066671      0.034055       2.0            2.0            1.0            2.0            
554.52         550.248333     563.438077     552.637539     560.059593     -33.66         -0.069457      0.03293        2.0            2.0            1.0            2.0            
553.97         550.4775       562.504231     552.842533     559.608512     -38.63         -0.07038       0.032074       2.0            2.0            1.0            2.0            
551.77         551.166667     561.188462     552.677528     559.027881     -40.83         -0.074072      0.031039       2.0            2.0            1.0            2.0            
557.28         551.396667     559.618077     553.385601     558.898408     -36.42         -0.064825      0.030161       2.0            2.0            1.0            2.0            
557.28         551.718333     558.259615     553.984739     558.778526     -35.32         -0.064825      0.029729       2.0            2.0            1.0            2.0            
555.08         552.04         556.858846     554.153241     558.504561     -40.83         -0.016618      0.028434       2.0            1.0            1.0            2.0            
552.87         551.856667     555.415769     553.955819     558.087186     -11.59         -0.01956       0.026407       2.0            1.0            1.0            2.0            
544.04         552.178333     553.760385     552.430308     557.046654     -19.86         -0.030491      0.02401        2.0            2.0            1.0            2.0            
538.52         551.350833     552.975        550.290261     555.674309     -21.52         -0.040328      0.0212         2.0            2.0            1.0            2.0            
536.87         550.385        551.998846     548.225605     554.281397     -16.0          -0.043268      0.018105       2.0            2.0            2.0            2.0            
536.87         550.293333     551.107692     546.478589     552.991664     -24.28         -0.036624      0.012488       2.0            2.0            2.0            2.0            
529.14         549.604167     550.492308     543.811114     551.224874     -28.14         -0.050495      0.012801       2.0            2.0            2.0            2.0            
530.8          547.350833     549.261154     541.809404     549.71192      -21.52         -0.047517      0.014079       2.0            2.0            2.0            2.0            
532.45         545.374167     548.242692     540.369496     548.433259     -19.32         -0.044556      0.015077       2.0            2.0            2.0            2.0            
535.21         543.580833     547.478462     539.575727     547.453758     -10.49         -0.039603      0.016021       2.0            2.0            2.0            2.0            
532.45         542.200833     546.841538     538.479461     546.342369     -16.56         -0.044556      0.016015       2.0            2.0            2.0            2.0            
535.21         540.131667     546.331923     537.976467     545.517749     -18.21         -0.039603      0.01644        2.0            2.0            2.0            2.0            
534.11         538.2925       545.801154     537.381626     544.672731     -19.31         -0.041577      0.016773       2.0            2.0            2.0            2.0            
535.76         536.545        545.058462     537.132145     544.012529     -21.52         -0.038616      0.017137       2.0            2.0            2.0            2.0            
539.07         535.119167     544.379231     537.430277     543.646416     -9.94          -0.032677      0.017455       2.0            2.0            2.0            2.0            
546.25         534.705        543.678846     538.787157     543.839274     -7.72          -0.019793      0.017529       2.0            1.0            2.0            2.0            
546.25         535.349167     543.572692     539.935287     544.017846     -3.86          -0.019793      0.017291       2.0            1.0            2.0            2.0            
553.97         536.130833     543.275769     542.094474     544.755043     16.0           -0.00594       0.017037       2.0            1.0            2.0            1.0            
547.9          537.555833     543.424231     542.987632     544.988003     2.76           -0.016832      0.016782       2.0            1.0            2.0            1.0            
546.25         539.119167     543.806154     543.489535     545.081484     -9.93          -0.019793      0.01675        2.0            1.0            2.0            2.0            
550.11         540.406667     543.848846     544.508068     545.453967     -4.41          -0.012866      0.016429       2.0            1.0            2.0            2.0            
557.28         541.878333     543.615385     546.472981     546.329969     3.31           0.0            0.016429       1.0            1.0            2.0            1.0            
554.52         543.7175       543.721538     547.710984     546.936638     2.75           -0.004953      0.016866       1.0            1.0            2.0            1.0            
556.73         545.556667     543.742692     549.098525     547.662072     -0.55          -9.87E-4       0.017182       1.0            1.0            2.0            2.0            
561.15         547.35         543.933462     550.952598     548.661178     3.87           0.006944       0.017224       1.0            1.0            2.0            1.0            
561.7          549.603333     544.082308     552.606044     549.627017     6.62           9.8E-4         0.01778        1.0            1.0            2.0            1.0            
561.15         551.765        544.252308     553.920499     550.480571     8.28           -9.79E-4       0.018394       1.0            1.0            2.0            1.0            
557.28         553.605        544.485769     554.437345     550.984232     13.24          -0.007869      0.019015       1.0            1.0            2.0            1.0            
560.04         554.524167     544.655385     555.299292     551.65503      21.52          -0.002955      0.019015       1.0            1.0            2.0            1.0            
555.63         555.673333     545.270769     555.35017      551.949472     18.76          -0.010806      0.019227       1.0            1.0            2.0            1.0            
557.83         555.811667     545.928846     555.731682     552.385067     20.96          -0.00689       0.019258       1.0            1.0            2.0            1.0            
557.28         556.639167     546.735        555.969885     552.747655     28.14          -0.007869      0.01953        1.0            1.0            2.0            1.0            
564.46         557.558333     547.52         557.276057     553.615236     33.66          0.004914       0.019857       1.0            1.0            2.0            1.0            
577.15         558.754167     548.878462     560.333587     555.358552     44.7           0.022482       0.020501       1.0            1.0            1.0            1.0            
578.25         560.41         550.661154     563.089958     557.054215     43.04          0.001906       0.022376       1.0            1.0            1.0            1.0            
578.8          562.3875       552.422692     565.506888     558.665014     46.35          9.51E-4        0.023965       1.0            1.0            1.0            1.0            
588.73         564.226667     554.099231     569.079674     560.89205      53.52          0.017156       0.02457        1.0            1.0            1.0            1.0            
596.46         566.525        556.263846     573.292032     563.526713     62.35          0.01313        0.026245       1.0            1.0            1.0            1.0            
586.53         569.421667     558.619615     575.328642     565.23066      50.77          -0.016648      0.028606       1.0            1.0            1.0            1.0            
582.66         571.536667     560.635769     576.456543     566.521722     43.59          -0.023137      0.029279       1.0            2.0            1.0            1.0            
574.94         573.651667     562.439615     576.223229     567.145298     28.69          -0.03608       0.028964       1.0            2.0            1.0            1.0            
605.29         574.893333     563.819231     580.69504      569.970831     59.04          0.014804       0.028097       1.0            1.0            1.0            1.0            
610.8          579.031667     566.09         585.326572     572.995214     56.83          0.009103       0.029975       1.0            1.0            1.0            1.0            
621.29         583.445833     568.572692     590.859407     576.572606     73.39          0.017174       0.032071       1.0            1.0            1.0            1.0            
623.49         588.78         571.161923     595.879498     580.047969     77.24          0.003541       0.035238       1.0            1.0            1.0            1.0            
617.98         593.699167     574.069231     599.279575     582.857749     67.87          -0.008837      0.038336       1.0            1.0            1.0            1.0            
622.94         597.101667     576.828077     602.91964      585.826805     65.66          -8.82E-4       0.03997        1.0            1.0            1.0            1.0            
621.29         600.825833     579.629231     605.745849     588.453708     66.77          -0.003529      0.042126       1.0            1.0            1.0            1.0            
618.53         604.366667     582.091154     607.712641     590.681581     61.8           -0.007955      0.043177       1.0            1.0            1.0            1.0            
624.05         606.85         584.553077     610.226081     593.153316     62.9           8.98E-4        0.043376       1.0            1.0            1.0            1.0            
628.46         609.149167     587.142308     613.031299     595.768626     66.76          0.007067       0.043944       1.0            1.0            1.0            1.0            
645.01         612.643333     589.731154     617.951099     599.416135     83.86          0.026334       0.045          1.0            1.0            1.0            1.0            
645.01         617.839167     592.935385     622.114007     602.793458     87.73          0.0            0.047071       1.0            1.0            1.0            1.0            
632.32         623.678333     596.160769     623.68416      604.980609     72.28          -0.019674      0.048616       1.0            1.0            1.0            1.0            
633.98         625.930833     599.046923     625.268135     607.128712     78.35          -0.017101      0.048836       1.0            1.0            1.0            1.0            
629.56         627.8625       601.890769     625.928422     608.790289     71.73          -0.023953      0.048859       1.0            2.0            1.0            1.0            
635.08         628.551667     604.734231     627.336357     610.737675     77.8           -0.015395      0.048216       1.0            1.0            1.0            1.0            
641.7          629.5175       607.705385     629.546148     613.031181     77.24          -0.005132      0.047221       1.0            1.0            1.0            1.0            
637.84         631.494167     610.952308     630.822125     614.868871     60.69          -0.011116      0.046495       1.0            1.0            1.0            1.0            
638.39         632.735833     613.774615     631.986413     616.611177     60.14          -0.010263      0.044584       1.0            1.0            1.0            1.0            
640.05         634.160833     616.13         633.226965     618.347386     61.25          -0.00769       0.042413       1.0            1.0            1.0            1.0            
642.81         635.954167     618.506923     634.701278     620.159431     54.08          -0.003411      0.039675       1.0            1.0            1.0            1.0            
632.32         637.5175       620.968846     634.334928     621.060214     35.86          -0.019674      0.037366       1.0            1.0            1.0            1.0            
630.12         637.839167     622.645385     633.686478     621.731309     43.59          -0.023085      0.035508       1.0            2.0            1.0            1.0            
616.87         636.598333     623.94         631.099328     621.371212     34.21          -0.043627      0.033358       1.0            2.0            1.0            1.0            
618.53         634.253333     625.106923     629.165585     621.160752     43.59          -0.041054      0.030845       1.0            2.0            1.0            1.0            
620.74         633.104167     626.486538     627.869341     621.129585     15.45          -0.037627      0.029165       1.0            2.0            1.0            1.0            
618.53         632.000833     628.248077     626.432519     620.937023     7.73           -0.041054      0.028042       1.0            2.0            1.0            1.0            
608.05         631.081667     628.757308     623.604439     619.982429     -13.24         -0.057301      0.025737       1.0            2.0            1.0            2.0            
606.39         628.829167     628.651538     620.956064     618.975582     -17.1          -0.059875      0.02298        1.0            2.0            1.0            2.0            
605.29         625.886667     628.078462     618.5459       617.961835     -12.69         -0.06158       0.018204       1.0            2.0            2.0            2.0            
606.94         623.174167     627.378462     616.760377     617.145403     -16.0          -0.059022      0.018204       2.0            2.0            2.0            2.0            
601.42         620.553333     626.953846     614.400319     615.980558     -19.87         -0.06758       0.018532       2.0            2.0            2.0            2.0            
608.05         617.334167     626.126154     613.423347     615.393109     -10.48         -0.057301      0.019885       2.0            2.0            2.0            2.0            
611.91         614.4375       625.616923     613.190524     615.135101     -12.14         -0.051317      0.020549       2.0            2.0            1.0            2.0            
615.77         612.736667     625.362308     613.587366     615.182131     -12.69         -0.045333      0.020817       2.0            2.0            1.0            2.0            
620.18         611.540833     625.043846     614.601617     615.552344     -24.83         -0.038496      0.020989       2.0            2.0            1.0            2.0            
613.56         611.816667     624.725385     614.441368     615.404763     -31.45         -0.045503      0.021009       2.0            2.0            1.0            2.0            
620.74         611.4025       623.515769     615.410388     615.799966     -11.58         -0.034334      0.021191       2.0            2.0            1.0            2.0            
611.91         611.4025       622.582308     614.871867     615.51182      -22.07         -0.04807       0.021223       2.0            2.0            1.0            2.0            
609.15         610.850833     621.797308     613.99158      615.040574     -20.41         -0.052364      0.021507       2.0            2.0            1.0            2.0            
604.18         610.9425       620.842308     612.482106     614.236087     -30.9          -0.060096      0.020959       2.0            2.0            1.0            2.0            
611.91         610.758333     619.866154     612.39409      614.063784     -29.79         -0.04807       0.020519       2.0            2.0            1.0            2.0            
619.08         611.31         618.975        613.422692     614.435356     -18.76         -0.036916      0.020421       2.0            2.0            1.0            2.0            
623.49         612.321667     618.105        614.971509     615.10607      -14.9          -0.030056      0.020017       2.0            2.0            1.0            2.0            
633.43         614.160833     617.553077     617.811277     616.463398     -6.62          -0.014592      0.01984        1.0            1.0            2.0            2.0            
631.22         616.275833     617.362308     619.874157     617.55648      -11.59         -0.003489      0.019732       1.0            1.0            2.0            2.0            
638.39         617.885        617.022692     622.722748     619.099704     6.07           0.00783        0.018915       1.0            1.0            2.0            1.0            
636.74         619.77         616.852692     624.879248     620.406393     6.62           -0.002585      0.018963       1.0            1.0            2.0            1.0            
627.36         621.15         617.022692     625.260902     620.921475     10.49          -0.017278      0.018821       1.0            1.0            2.0            1.0            
629.01         622.3          616.916538     625.837686     621.520625     10.48          -0.014693      0.017921       1.0            1.0            2.0            1.0            
624.6          622.989167     617.383462     625.647273     621.748727     3.86           -0.021601      0.016687       1.0            2.0            2.0            1.0            
624.6          624.046667     617.616923     625.486154     621.959932     6.07           -0.021601      0.01626        1.0            2.0            2.0            1.0            
